3443	'tr|Q6CF09|Q6CF09_YARLI', 'tr|Q4WVB0|Q4WVB0_ASPFU', 'sp|P07250|IPMK_YEAST', 'sp|Q9US14|IPMK_SCHPO'
3444	'tr|Q4X260|Q4X260_ASPFU', 'tr|Q6CGH7|Q6CGH7_YARLI', 'sp|P32264|PROB_YEAST', 'sp|P38690|YHJ3_YEAST', 'sp|O13810|PROB_SCHPO', 'tr|A7ETJ5|A7ETJ5_SCLS1'
3445	'tr|A7EMC7|A7EMC7_SCLS1', 'sp|O94626|ORN_SCHPO', 'sp|P54964|ORN_YEAST', 'tr|Q6C4G7|Q6C4G7_YARLI', 'tr|Q4WY52|Q4WY52_ASPFU'
3446	'tr|Q6C2Q5|Q6C2Q5_YARLI', 'tr|A7EJ58|A7EJ58_SCLS1', 'tr|Q4WQ02|Q4WQ02_ASPFU', 'sp|P52910|ACS2_YEAST', 'sp|P78773|ACSA_SCHPO', 'sp|Q01574|ACS1_YEAST'
3447	'tr|A7EHV3|A7EHV3_SCLS1', 'tr|Q4WD52|Q4WD52_ASPFU', 'tr|Q6C990|Q6C990_YARLI'
3448	'tr|E9R8H0|E9R8H0_ASPFU', 'tr|A7EN88|A7EN88_SCLS1'
3449	'tr|Q6CC38|Q6CC38_YARLI', 'sp|P07807|DYR_YEAST'
3450	'tr|A7ELJ7|A7ELJ7_SCLS1', 'sp|Q9UR05|DYL1_SCHPO', 'sp|Q02647|DYL1_YEAST', 'tr|Q4WJT6|Q4WJT6_ASPFU', 'tr|Q6C9W9|Q6C9W9_YARLI'
3451	'tr|A4D9M5|A4D9M5_ASPFU', 'tr|A7F2P7|A7F2P7_SCLS1'
3452	'tr|A7EKX4|A7EKX4_SCLS1', 'tr|Q4WXU2|Q4WXU2_ASPFU', 'sp|P40518|ARPC5_YEAST', 'tr|Q6C6B4|Q6C6B4_YARLI'
3453	'tr|Q4WJI2|Q4WJI2_ASPFU', 'tr|A7F891|A7F891_SCLS1'
3454	'sp|O14189|PP2C5_SCHPO', 'sp|Q12511|PDP1_YEAST', 'tr|Q6C9Z9|Q6C9Z9_YARLI', 'tr|A7EZW9|A7EZW9_SCLS1', 'tr|Q4WJ85|Q4WJ85_ASPFU'
3455	'tr|A7F069|A7F069_SCLS1', 'sp|P53072|TAN1_YEAST', 'tr|Q4WXX8|Q4WXX8_ASPFU', 'tr|Q6C1H7|Q6C1H7_YARLI'
3456	'tr|A7EA91|A7EA91_SCLS1', 'tr|Q4WMS6|Q4WMS6_ASPFU'
3457	'tr|A7EWK9|A7EWK9_SCLS1', 'tr|Q6C3H1|Q6C3H1_YARLI', 'tr|Q6CCR0|Q6CCR0_YARLI', 'sp|O14249|CLD1_SCHPO', 'tr|Q4WK31|Q4WK31_ASPFU'
3458	'tr|Q6C9P8|Q6C9P8_YARLI', 'tr|A7EVI8|A7EVI8_SCLS1'
3459	'tr|Q4WRY0|Q4WRY0_ASPFU', 'tr|A7F4U7|A7F4U7_SCLS1'
3460	'tr|Q4WB80|Q4WB80_ASPFU', 'tr|A7EIH9|A7EIH9_SCLS1'
3461	'tr|Q4WWA4|Q4WWA4_ASPFU', 'tr|Q4WRJ8|Q4WRJ8_ASPFU', 'tr|A7ERT8|A7ERT8_SCLS1'
3462	'tr|Q4WVX3|Q4WVX3_ASPFU', 'tr|A7E4S4|A7E4S4_SCLS1'
3463	'tr|Q4WLU0|Q4WLU0_ASPFU', 'tr|A7EI47|A7EI47_SCLS1'
3464	'tr|Q4WLK7|Q4WLK7_ASPFU', 'tr|A7E6F4|A7E6F4_SCLS1'
3465	'tr|Q4X141|Q4X141_ASPFU', 'tr|A7E7S0|A7E7S0_SCLS1', 'sp|P13298|PYRE_YEAST', 'sp|P30402|PYRX_YEAST', 'sp|O94331|PYRE_SCHPO', 'sp|P41923|PYRE_YARLI'
3466	'tr|Q4WXN5|Q4WXN5_ASPFU', 'tr|A7F9X4|A7F9X4_SCLS1'
3467	'tr|Q6C483|Q6C483_YARLI', 'sp|Q9P7Q9|ALG9_SCHPO', 'sp|P53868|ALG9_YEAST', 'tr|A7E7U4|A7E7U4_SCLS1', 'tr|Q4WS63|Q4WS63_ASPFU'
3468	'tr|Q4WGH1|Q4WGH1_ASPFU', 'tr|A7E9L2|A7E9L2_SCLS1'
3469	'tr|Q4WDC1|Q4WDC1_ASPFU', 'tr|A7EUQ5|A7EUQ5_SCLS1'
3470	'sp|Q4X1D7|CWC25_ASPFU', 'tr|A7EBT2|A7EBT2_SCLS1'
3471	'tr|Q4WJY5|Q4WJY5_ASPFU', 'tr|Q6CEY9|Q6CEY9_YARLI', 'tr|A7E4X9|A7E4X9_SCLS1'
3472	'sp|P36080|RRP14_YEAST', 'tr|A7F3Q1|A7F3Q1_SCLS1', 'tr|Q4WJB1|Q4WJB1_ASPFU', 'tr|Q6C2V9|Q6C2V9_YARLI'
3473	'tr|Q6CCQ4|Q6CCQ4_YARLI', 'tr|Q4WWK0|Q4WWK0_ASPFU', 'tr|A7EFB6|A7EFB6_SCLS1', 'sp|P33338|SLA2_YEAST'
3474	'sp|P12753|RAD50_YEAST', 'tr|A7F2U1|A7F2U1_SCLS1', 'tr|Q4WQF8|Q4WQF8_ASPFU', 'tr|Q6C910|Q6C910_YARLI'
3475	'tr|Q4WVS9|Q4WVS9_ASPFU', 'tr|A7EAZ4|A7EAZ4_SCLS1'
3476	'sp|Q02455|MLP1_YEAST', 'tr|Q6C0Z5|Q6C0Z5_YARLI', 'tr|Q4WLL3|Q4WLL3_ASPFU', 'sp|P40457|MLP2_YEAST', 'tr|A7F232|A7F232_SCLS1'
3477	'tr|A7EQJ3|A7EQJ3_SCLS1', 'sp|P40957|MAD1_YEAST', 'sp|Q6C452|MAD1_YARLI'
3478	'sp|P38989|SMC2_YEAST', 'tr|Q6C0G9|Q6C0G9_YARLI', 'tr|Q4X159|Q4X159_ASPFU', 'tr|A7EWP4|A7EWP4_SCLS1'
3479	'tr|A7EA57|A7EA57_SCLS1', 'tr|Q4WMU7|Q4WMU7_ASPFU'
3480	'tr|A7EVS3|A7EVS3_SCLS1', 'tr|Q4WIA6|Q4WIA6_ASPFU'
3481	'sp|P47166|SGM1_YEAST', 'tr|Q6CHE6|Q6CHE6_YARLI', 'tr|Q4WT36|Q4WT36_ASPFU', 'tr|A7F9X8|A7F9X8_SCLS1'
3482	'tr|Q6C9Y5|Q6C9Y5_YARLI', 'tr|Q4WY26|Q4WY26_ASPFU'
3483	'tr|A7E7B7|A7E7B7_SCLS1', 'tr|Q4WQ81|Q4WQ81_ASPFU', 'sp|Q6CFS5|CBK1_YARLI', 'sp|P53894|CBK1_YEAST'
3484	'tr|Q6CAW1|Q6CAW1_YARLI', 'sp|P34216|EDE1_YEAST'
3485	'tr|Q4WWC2|Q4WWC2_ASPFU', 'tr|A7F046|A7F046_SCLS1', 'sp|P53863|JJJ1_YEAST', 'tr|Q6CEI7|Q6CEI7_YARLI'
3486	'tr|A7F795|A7F795_SCLS1', 'tr|Q4WM23|Q4WM23_ASPFU'
3487	'tr|A7E7Q5|A7E7Q5_SCLS1', 'tr|Q4X0G6|Q4X0G6_ASPFU'
3488	'tr|Q4X1Q9|Q4X1Q9_ASPFU', 'tr|A7EX48|A7EX48_SCLS1'
3489	'tr|Q4WY44|Q4WY44_ASPFU', 'tr|A7EMB9|A7EMB9_SCLS1'
3490	'tr|A7EMY0|A7EMY0_SCLS1', 'tr|Q4WST6|Q4WST6_ASPFU', 'tr|Q6C7Q8|Q6C7Q8_YARLI'
3491	'tr|A7EJV5|A7EJV5_SCLS1', 'tr|Q4WCV2|Q4WCV2_ASPFU', 'sp|Q12446|LAS17_YEAST', 'tr|Q6CDQ5|Q6CDQ5_YARLI'
3492	'tr|E9R3X0|E9R3X0_ASPFU', 'tr|A7E9U0|A7E9U0_SCLS1'
3493	'tr|Q4WI27|Q4WI27_ASPFU', 'sp|P14907|NSP1_YEAST', 'tr|Q6CFX8|Q6CFX8_YARLI'
3494	'tr|A7E8K7|A7E8K7_SCLS1', 'tr|Q4WJ15|Q4WJ15_ASPFU'
3495	'tr|Q6C975|Q6C975_YARLI', 'tr|A7ELT6|A7ELT6_SCLS1', 'tr|Q4WHZ5|Q4WHZ5_ASPFU'
3496	'tr|A7EAV7|A7EAV7_SCLS1', 'tr|Q4WN28|Q4WN28_ASPFU'
3497	'sp|P22517|KCC2_YEAST', 'tr|Q6C4D8|Q6C4D8_YARLI'
3498	'sp|P38991|IPL1_YEAST', 'sp|Q6C3J2|IPL1_YARLI'
3499	'tr|Q4WTU3|Q4WTU3_ASPFU', 'tr|A7EQ71|A7EQ71_SCLS1'
3500	'tr|Q4WUW5|Q4WUW5_ASPFU', 'sp|Q96VH4|HBN1_YEAST', 'tr|A7EWA6|A7EWA6_SCLS1', 'sp|P37261|FRM2_YEAST', 'tr|Q4WPN8|Q4WPN8_ASPFU'
3501	'tr|A7F4B0|A7F4B0_SCLS1', 'tr|Q6CBY1|Q6CBY1_YARLI', 'tr|Q4WZ16|Q4WZ16_ASPFU', 'sp|P28321|MGLL_YEAST'
3502	'tr|Q4WGN4|Q4WGN4_ASPFU', 'tr|A7F5R2|A7F5R2_SCLS1'
3503	'sp|Q8WZK2|MCD4_SCHPO', 'sp|Q4W9R7|MCD4_ASPFU', 'sp|P36051|MCD4_YEAST', 'sp|Q6C0Z3|MCD4_YARLI', 'tr|A7EQI0|A7EQI0_SCLS1'
3504	'tr|A7ET42|A7ET42_SCLS1', 'tr|Q6C3E6|Q6C3E6_YARLI'
3505	'tr|Q4WMA9|Q4WMA9_ASPFU', 'tr|A7EA48|A7EA48_SCLS1'
3506	'tr|A7EP42|A7EP42_SCLS1', 'tr|Q4WEZ1|Q4WEZ1_ASPFU'
3507	'tr|A7EDH2|A7EDH2_SCLS1', 'tr|Q6CC54|Q6CC54_YARLI', 'tr|Q4WVI9|Q4WVI9_ASPFU', 'sp|O13811|PDI2_SCHPO'
3508	'sp|Q03559|YM8V_YEAST', 'tr|Q6CFP9|Q6CFP9_YARLI', 'sp|P53329|YG5Q_YEAST'
3509	'tr|A7EH33|A7EH33_SCLS1', 'tr|Q4X1G6|Q4X1G6_ASPFU'
3510	'sp|P32380|SP110_YEAST', 'tr|Q6CDT3|Q6CDT3_YARLI'
3511	'tr|A7EJ84|A7EJ84_SCLS1', 'tr|Q6C532|Q6C532_YARLI', 'sp|Q9USR0|CKN1_SCHPO', 'tr|Q4WPK8|Q4WPK8_ASPFU'
3512	'tr|A7E8F4|A7E8F4_SCLS1', 'tr|Q4WJF0|Q4WJF0_ASPFU', 'sp|Q09770|AGM2_SCHPO', 'tr|Q6C454|Q6C454_YARLI', 'sp|P38628|AGM1_YEAST'
3513	'tr|A7F816|A7F816_SCLS1', 'sp|Q04370|PEX12_YEAST', 'tr|Q6C7N6|Q6C7N6_YARLI', 'tr|Q4WZJ3|Q4WZJ3_ASPFU'
3514	'tr|A7EY33|A7EY33_SCLS1', 'tr|Q4WIK3|Q4WIK3_ASPFU'
3515	'tr|Q4WT21|Q4WT21_ASPFU', 'tr|A7ENF4|A7ENF4_SCLS1'
3516	'tr|A7EVM0|A7EVM0_SCLS1', 'tr|Q4WZX3|Q4WZX3_ASPFU'
3517	'tr|Q4WHV3|Q4WHV3_ASPFU', 'tr|A7EGA3|A7EGA3_SCLS1'
3518	'sp|P53314|CPD1_YEAST', 'sp|Q6CGD3|CPD1_YARLI'
3519	'tr|A7E7U3|A7E7U3_SCLS1', 'tr|E9R5L0|E9R5L0_ASPFU'
3520	'tr|A7EVK9|A7EVK9_SCLS1', 'tr|Q4WKP0|Q4WKP0_ASPFU', 'tr|A7EC68|A7EC68_SCLS1'
3521	'tr|A7E5B7|A7E5B7_SCLS1', 'tr|Q4WM36|Q4WM36_ASPFU', 'tr|Q6C137|Q6C137_YARLI'
3522	'tr|A7F0V5|A7F0V5_SCLS1', 'tr|Q6C9M0|Q6C9M0_YARLI', 'tr|Q6CB29|Q6CB29_YARLI', 'tr|Q6C2Q4|Q6C2Q4_YARLI', 'tr|Q6C025|Q6C025_YARLI', 'tr|Q4WTW0|Q4WTW0_ASPFU'
3523	'tr|Q6C581|Q6C581_YARLI', 'tr|Q6CCK8|Q6CCK8_YARLI', 'tr|Q6C031|Q6C031_YARLI', 'tr|Q6CD90|Q6CD90_YARLI', 'tr|Q6C0W8|Q6C0W8_YARLI', 'tr|Q6C574|Q6C574_YARLI', 'tr|Q6C4F3|Q6C4F3_YARLI', 'tr|Q4WF13|Q4WF13_ASPFU', 'tr|Q6C9D4|Q6C9D4_YARLI'
3524	'tr|Q4WEZ4|Q4WEZ4_ASPFU', 'tr|A7F8M9|A7F8M9_SCLS1'
3525	'tr|Q4WBW0|Q4WBW0_ASPFU', 'tr|Q4WQB7|Q4WQB7_ASPFU', 'tr|A7EMZ9|A7EMZ9_SCLS1', 'tr|Q6C3H0|Q6C3H0_YARLI', 'sp|P36032|MCH2_YEAST'
3526	'tr|A7E4X7|A7E4X7_SCLS1', 'tr|Q4X0Q1|Q4X0Q1_ASPFU'
3527	'tr|Q4WI06|Q4WI06_ASPFU', 'sp|Q08268|MCH4_YEAST', 'tr|Q6CI95|Q6CI95_YARLI', 'tr|Q4WAB5|Q4WAB5_ASPFU', 'sp|Q08777|MCH5_YEAST', 'tr|A7ESS0|A7ESS0_SCLS1', 'tr|W0TYN6|W0TYN6_YARLI', 'tr|A7E8M8|A7E8M8_SCLS1'
3528	'tr|Q6CDG0|Q6CDG0_YARLI', 'tr|Q6C6Y3|Q6C6Y3_YARLI', 'tr|Q6C1C6|Q6C1C6_YARLI', 'tr|Q4WZD2|Q4WZD2_ASPFU', 'tr|Q6CC59|Q6CC59_YARLI'
3529	'tr|A7EWW3|A7EWW3_SCLS1', 'tr|Q4WF72|Q4WF72_ASPFU', 'tr|Q4WMH5|Q4WMH5_ASPFU'
3530	'tr|A7ES18|A7ES18_SCLS1', 'tr|Q4WA40|Q4WA40_ASPFU', 'tr|Q4WWF6|Q4WWF6_ASPFU', 'tr|Q4WJQ4|Q4WJQ4_ASPFU', 'tr|Q4WF63|Q4WF63_ASPFU', 'tr|A7F0M4|A7F0M4_SCLS1', 'tr|Q6CCR5|Q6CCR5_YARLI'
3531	'tr|Q4WT19|Q4WT19_ASPFU', 'tr|A7ENF2|A7ENF2_SCLS1'
3532	'sp|Q6CF20|RM04_YARLI', 'sp|P36517|RM04_YEAST'
3533	'tr|A7F183|A7F183_SCLS1', 'tr|Q4WIL7|Q4WIL7_ASPFU'
3534	'sp|P53295|RBG2_YEAST', 'tr|Q6CEU1|Q6CEU1_YARLI', 'sp|P32235|GTP1_SCHPO', 'tr|A7EU19|A7EU19_SCLS1', 'tr|Q4WU08|Q4WU08_ASPFU'
3535	'sp|Q9UT21|YFY7_SCHPO', 'tr|Q4WJL5|Q4WJL5_ASPFU', 'tr|Q6CIA1|Q6CIA1_YARLI', 'tr|A7ENS6|A7ENS6_SCLS1', 'sp|P39729|RBG1_YEAST'
3536	'tr|A7EUE7|A7EUE7_SCLS1', 'sp|Q4WDD0|CWC21_ASPFU'
3537	'tr|A7F6L2|A7F6L2_SCLS1', 'tr|Q4X0X3|Q4X0X3_ASPFU'
3538	'sp|P40975|PMP2_YEAST', 'sp|Q6C2F5|ATG9_YARLI'
3539	'sp|Q4X0X6|EXO70_ASPFU', 'sp|P19658|EXO70_YEAST', 'tr|A7F6W5|A7F6W5_SCLS1', 'sp|Q6CC70|EXO70_YARLI'
3540	'sp|P38013|AHP1_YEAST', 'sp|O43099|PRX5_ASPFU', 'tr|A7EJC6|A7EJC6_SCLS1', 'tr|Q6C4N1|Q6C4N1_YARLI', 'tr|Q4WE17|Q4WE17_ASPFU'
3541	'sp|O14313|PMP20_SCHPO', 'tr|Q4WLS4|Q4WLS4_ASPFU', 'tr|A7EQ92|A7EQ92_SCLS1', 'tr|A7F3J7|A7F3J7_SCLS1', 'tr|Q6CB90|Q6CB90_YARLI'
3542	'tr|A7F8P3|A7F8P3_SCLS1', 'sp|P38277|YBY8_YEAST'
3543	'sp|P38930|CSK2C_YEAST', 'tr|A7EN51|A7EN51_SCLS1', 'tr|Q6C552|Q6C552_YARLI', 'sp|P40232|CSK2B_SCHPO', 'tr|Q4WTA8|Q4WTA8_ASPFU'
3544	'sp|Q12285|MDY2_YEAST', 'tr|B5FVB4|B5FVB4_YARLI'
3545	'sp|Q4WEB4|FAL1_ASPFU', 'sp|Q10055|FAL1_SCHPO', 'sp|A7EM88|FAL1_SCLS1', 'sp|Q12099|FAL1_YEAST', 'sp|Q6C347|FAL1_YARLI'
3546	'sp|A7EGL7|IF4A_SCLS1', 'sp|P47943|IF4A_SCHPO', 'sp|Q6CDV4|IF4A_YARLI', 'sp|Q4WX43|IF4A_ASPFU', 'sp|P10081|IF4A_YEAST'
3547	'sp|Q4WQJ2|TVP38_ASPFU', 'sp|A7EFY0|TVP38_SCLS1'
3548	'sp|P22543|VPS34_YEAST', 'tr|Q6C299|Q6C299_YARLI', 'tr|A7F154|A7F154_SCLS1', 'sp|P50520|VPS34_SCHPO', 'tr|Q4WUJ4|Q4WUJ4_ASPFU'
3549	'sp|P40048|PTP3_YEAST', 'tr|Q6C0H6|Q6C0H6_YARLI'
3550	'tr|Q6C4C4|Q6C4C4_YARLI', 'tr|Q4WTD9|Q4WTD9_ASPFU', 'tr|A7EXU2|A7EXU2_SCLS1', 'sp|P41697|BUD6_YEAST'
3551	'tr|Q4WWG1|Q4WWG1_ASPFU', 'tr|A7EJP7|A7EJP7_SCLS1', 'sp|P43619|NADC_YEAST', 'tr|Q6C6R1|Q6C6R1_YARLI'
3552	'tr|A7ETD0|A7ETD0_SCLS1', 'tr|Q4WM29|Q4WM29_ASPFU'
3553	'sp|P38824|COX23_YEAST', 'sp|Q6CF49|COX23_YARLI'
3554	'sp|Q03835|GLRX3_YEAST', 'sp|P32642|GLRX4_YEAST', 'sp|O74790|GLRX4_SCHPO', 'tr|Q6CES4|Q6CES4_YARLI', 'tr|Q4X024|Q4X024_ASPFU', 'tr|A7EQN8|A7EQN8_SCLS1'
3555	'tr|A7EN40|A7EN40_SCLS1', 'tr|Q4WTB1|Q4WTB1_ASPFU'
3556	'tr|A7FA12|A7FA12_SCLS1', 'sp|Q9P6K0|YLA3_SCHPO', 'tr|Q4WTC6|Q4WTC6_ASPFU'
3557	'sp|Q4WWJ1|FEN1_ASPFU', 'sp|P39750|FEN1_SCHPO', 'sp|P26793|FEN1_YEAST', 'sp|Q6C116|FEN1_YARLI', 'tr|A7F0Q6|A7F0Q6_SCLS1'
3558	'tr|A4D9U8|A4D9U8_ASPFU', 'sp|O13931|ATP18_SCHPO', 'tr|A7EVT5|A7EVT5_SCLS1'
3559	'tr|Q4WWD6|Q4WWD6_ASPFU', 'tr|A7EI50|A7EI50_SCLS1'
3560	'sp|Q6CE69|REXO4_YARLI', 'sp|O94375|REXO4_SCHPO', 'tr|A7F8C7|A7F8C7_SCLS1'
3561	'tr|A7E4C3|A7E4C3_SCLS1', 'sp|O13672|RL8_SCHPO', 'sp|P17076|RL8A_YEAST', 'tr|Q4WLM5|Q4WLM5_ASPFU', 'tr|Q6C0H3|Q6C0H3_YARLI', 'sp|P29453|RL8B_YEAST'
3562	'tr|A7EK74|A7EK74_SCLS1', 'tr|Q4WQ36|Q4WQ36_ASPFU'
3563	'sp|Q6C253|ATP23_YARLI', 'sp|A7ETJ6|ATP23_SCLS1', 'sp|Q4X261|ATP23_ASPFU', 'sp|P53722|ATP23_YEAST', 'sp|Q1MTR0|ATP23_SCHPO'
3564	'sp|Q6C7Q0|PFA4_YARLI', 'sp|Q12006|PFA4_YEAST'
3565	'tr|A7EDJ7|A7EDJ7_SCLS1', 'tr|Q4WE56|Q4WE56_ASPFU'
3566	'sp|Q04697|GSF2_YEAST', 'tr|Q6CAH4|Q6CAH4_YARLI'
3567	'sp|A7ESL7|DBP10_SCLS1', 'sp|Q12389|DBP10_YEAST', 'sp|Q09719|DBP10_SCHPO', 'sp|Q8NJM2|DBP10_ASPFU', 'sp|Q6C7X8|DBP10_YARLI'
3568	'tr|Q4WV12|Q4WV12_ASPFU', 'tr|A7EQC5|A7EQC5_SCLS1'
3569	'tr|Q4WQL5|Q4WQL5_ASPFU', 'tr|A7F7G5|A7F7G5_SCLS1'
3570	'sp|Q6C7U7|TRM44_YARLI', 'tr|A7F9B4|A7F9B4_SCLS1', 'sp|Q02648|TRM44_YEAST', 'sp|Q4WCV5|TRM44_ASPFU', 'sp|O74516|TRM44_SCHPO'
3571	'sp|Q07834|YL032_YEAST', 'tr|Q6C179|Q6C179_YARLI'
3572	'sp|Q9US34|YFZ7_SCHPO', 'tr|A7EAX0|A7EAX0_SCLS1'
3573	'tr|Q6CD21|Q6CD21_YARLI', 'sp|Q9P7L5|OAT_SCHPO', 'tr|Q4WPG1|Q4WPG1_ASPFU', 'sp|P07991|OAT_YEAST', 'tr|A7F0W1|A7F0W1_SCLS1'
3574	'tr|A7EZA8|A7EZA8_SCLS1', 'tr|Q4X0S4|Q4X0S4_ASPFU', 'sp|O74548|ARGD_SCHPO', 'sp|Q6C846|ARGD_YARLI', 'sp|P18544|ARGD_YEAST'
3575	'tr|Q4WRC1|Q4WRC1_ASPFU', 'sp|O94562|YGD3_SCHPO', 'tr|A7EP67|A7EP67_SCLS1', 'tr|Q4WH02|Q4WH02_ASPFU'
3576	'tr|Q4WBU3|Q4WBU3_ASPFU', 'tr|A7EF00|A7EF00_SCLS1'
3577	'tr|Q6C5D5|Q6C5D5_YARLI', 'sp|P33333|PLSC_YEAST', 'tr|A7EU73|A7EU73_SCLS1', 'tr|Q4X1V9|Q4X1V9_ASPFU', 'sp|Q9US20|YLD2_SCHPO'
3578	'sp|Q6CG53|N7BM_YARLI', 'tr|Q4WTY5|Q4WTY5_ASPFU'
3579	'tr|A7F994|A7F994_SCLS1', 'tr|A4D9T3|A4D9T3_ASPFU'
3580	'tr|A7F7F6|A7F7F6_SCLS1', 'tr|Q6CBP7|Q6CBP7_YARLI', 'sp|P47104|RAV1_YEAST', 'tr|Q4WS81|Q4WS81_ASPFU'
3581	'tr|A7E5K0|A7E5K0_SCLS1', 'tr|Q4WTU4|Q4WTU4_ASPFU', 'tr|Q6C604|Q6C604_YARLI'
3582	'tr|Q6C8Y8|Q6C8Y8_YARLI', 'tr|A7E9S7|A7E9S7_SCLS1', 'tr|Q4WE67|Q4WE67_ASPFU'
3583	'sp|O14218|YPI1_SCHPO', 'sp|Q6C0K1|YPI1_YARLI', 'sp|P43587|YPI1_YEAST'
3584	'tr|A7EIL6|A7EIL6_SCLS1', 'tr|Q4WCW6|Q4WCW6_ASPFU'
3585	'tr|A7EYB0|A7EYB0_SCLS1', 'tr|Q4WGA5|Q4WGA5_ASPFU'
3586	'sp|A7EYZ4|DRE2_SCLS1', 'sp|O74821|DRE2_SCHPO'
3587	'tr|Q6C5G6|Q6C5G6_YARLI', 'sp|O13837|GABAT_SCHPO', 'tr|Q4WTZ9|Q4WTZ9_ASPFU', 'sp|P17649|GABAT_YEAST', 'tr|A7EP34|A7EP34_SCLS1'
3588	'sp|O94538|SNU66_SCHPO', 'tr|Q4WPT8|Q4WPT8_ASPFU', 'tr|A7EZ48|A7EZ48_SCLS1', 'sp|Q12420|SNU66_YEAST', 'tr|Q6CF32|Q6CF32_YARLI'
3589	'sp|Q4WLP9|RBD2_ASPFU', 'tr|A7F0D1|A7F0D1_SCLS1'
3590	'tr|A7EAE7|A7EAE7_SCLS1', 'tr|Q6C665|Q6C665_YARLI', 'tr|Q4WMP8|Q4WMP8_ASPFU', 'sp|P28263|UBC8_YEAST', 'sp|Q9P7R4|UBC8_SCHPO'
3591	'tr|Q4X1Q0|Q4X1Q0_ASPFU', 'tr|A7EJK4|A7EJK4_SCLS1', 'tr|A7EJK5|A7EJK5_SCLS1'
3592	'tr|Q6C2C7|Q6C2C7_YARLI', 'sp|P40040|THO1_YEAST'
3593	'tr|Q6C375|Q6C375_YARLI', 'sp|Q01846|MDM1_YEAST', 'tr|A7F9Z5|A7F9Z5_SCLS1', 'tr|Q4WTJ9|Q4WTJ9_ASPFU'
3594	'tr|A7E5N1|A7E5N1_SCLS1', 'sp|P28829|BYR2_SCHPO', 'tr|Q4WTX3|Q4WTX3_ASPFU'
3595	'sp|O94700|MBF1_SCHPO', 'sp|Q4WX89|MBF1_ASPFU', 'sp|Q8TG23|MBF1_YARLI', 'tr|A7EHP2|A7EHP2_SCLS1', 'sp|O14467|MBF1_YEAST'
3596	'sp|P78811|UGPA1_SCHPO', 'sp|P32861|UGPA1_YEAST', 'tr|Q4WAM5|Q4WAM5_ASPFU', 'tr|A7EG01|A7EG01_SCLS1', 'tr|Q6CI26|Q6CI26_YARLI'
3597	'tr|Q6C611|Q6C611_YARLI', 'tr|A7ESP8|A7ESP8_SCLS1', 'tr|Q4WYL6|Q4WYL6_ASPFU', 'sp|P53394|SULX_YEAST'
3598	'tr|A7EW52|A7EW52_SCLS1', 'sp|Q4WMH0|AP1_ASPFU'
3599	'sp|P32494|NGG1_YEAST', 'tr|Q6CGZ9|Q6CGZ9_YARLI'
3600	'sp|Q4WN24|GEM1_ASPFU', 'sp|O59781|GEM1_SCHPO', 'tr|A7EA67|A7EA67_SCLS1', 'sp|P39722|GEM1_YEAST', 'sp|Q6C2J1|GEM1_YARLI'
3601	'tr|A7EQJ7|A7EQJ7_SCLS1', 'tr|Q6C2Y0|Q6C2Y0_YARLI', 'tr|A4GYZ2|A4GYZ2_ASPFU', 'sp|P06738|PHSG_YEAST'
3602	'tr|Q6C6Y6|Q6C6Y6_YARLI', 'tr|A7ERD9|A7ERD9_SCLS1', 'sp|O42930|VPS10_SCHPO', 'sp|Q4WBM1|VPS10_ASPFU'
3603	'tr|A7E4B8|A7E4B8_SCLS1', 'sp|O13410|PYRF_ASPFU', 'sp|Q12724|PYRF_YARLI', 'sp|P03962|PYRF_YEAST', 'sp|P14965|PYRF_SCHPO'
3604	'sp|P53039|YIP1_YEAST', 'sp|O94348|YIP1_SCHPO', 'tr|Q4W9K2|Q4W9K2_ASPFU', 'tr|A7EH29|A7EH29_SCLS1', 'tr|Q6CA93|Q6CA93_YARLI'
3605	'sp|P32769|HBS1_YEAST', 'tr|Q6CFF3|Q6CFF3_YARLI'
3606	'tr|A7EWP6|A7EWP6_SCLS1', 'tr|Q4WGQ9|Q4WGQ9_ASPFU'
3607	'tr|Q6CFX0|Q6CFX0_YARLI', 'tr|Q4WVD6|Q4WVD6_ASPFU', 'sp|P38764|RPN1_YEAST', 'sp|P87048|RPN1_SCHPO', 'tr|A7ETF1|A7ETF1_SCLS1'
3608	'tr|Q4WDG3|Q4WDG3_ASPFU', 'tr|A7E566|A7E566_SCLS1'
3609	'tr|Q6C9N1|Q6C9N1_YARLI', 'tr|Q4WR56|Q4WR56_ASPFU'
3610	'tr|Q4WBW5|Q4WBW5_ASPFU', 'tr|A7EWK3|A7EWK3_SCLS1'
3611	'tr|A7EFH3|A7EFH3_SCLS1', 'sp|Q9URX1|YLX5_SCHPO'
3612	'tr|E9R051|E9R051_ASPFU', 'tr|A7F1C4|A7F1C4_SCLS1', 'tr|A7ELY4|A7ELY4_SCLS1'
3613	'tr|A7EMW0|A7EMW0_SCLS1', 'tr|Q4WXP9|Q4WXP9_ASPFU'
3614	'sp|Q6C3Z9|ACH1_YARLI', 'sp|Q9UUJ9|ACH1_SCHPO', 'tr|Q4WC63|Q4WC63_ASPFU', 'sp|P32316|ACH1_YEAST', 'tr|A7EF84|A7EF84_SCLS1'
3615	'tr|A7EES8|A7EES8_SCLS1', 'tr|Q4WNC2|Q4WNC2_ASPFU'
